Ad ID,Car Name,Make,Model,Year,KM's driven,Price,Fuel,Registration city,Car documents,Assembly,Transmission,Condition,Seller Location,Description,Car Features
1080875354,Toyota Yaris ATIV X CVT 1.5,Toyota,Yaris,2021,25000,4450000,Petrol,Karachi,Original,Local,Automatic,Used,"Pechs I, Karachi",All original as shown in pics,"Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cruise Control, Climate Control, DVD Player, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, Steering Switches, USB and Auxillary Cable"
1080684741,Corola,Toyota,Corolla GLI,2012,99000,2625000,Petrol,Islamabad,Original,Imported,Manual,Used,"Phul Ghulab Road, Abbottabad",Corolla Gli . . minor touching. . Call,USB and Auxillary Cable
1080829127,cultus,Suzuki,Cultus VXR,2002,100000,550000,Petrol,Karachi,Original,Local,Manual,Used,"Maskan Chowrangi, Karachi",Suzuki cultus model 2002 in a very good condition,Air Conditioning
1078321558,Daihatsu Hijet 100%,Daihatsu,Hijet,2012,128000,1615000,Petrol,Karachi,Original,Imported,Automatic,Used,"North Nazimabad - Block H, Karachi","Daihatsu Hijet 2012/2016
Family used car
Outside and inside 100% original
Adjustable headlights
2 power windows
Lcd and backcamera installed 
chilled Ac
Good Engine &; suspension
new tubeless tyre
Original key available
Original No plate available
No work required just buy & drive
Smart card available on my name ; original file available 

contact 0#3#4#5#2#2#2#3#7#8#4

Location north nazimabad hydri market karachi","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Power Locks, Power Steering, Power Windows"
1080687203,Altis 2016 total jenuine,Toyota,Corrolla Altis,2016,800,4300000,Petrol,Lahore,Original,Imported,Automatic,Used,"Stadium Park, Sheikhüpura","Total genuine Altis 1.6  very neat and clean condition bumper to bumper genuine 
Call for details","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cruise Control"
1080746604,Honda city for sale urgent,Honda,City IVTEC,2022,25000,4600000,Petrol,Punjab,Original,Imported,Automatic,Used,"Ittehad Colony, Lahore",Honda city auto matic condition 10/10 urgent sale chaska party door rhy bs leny hain ha wohe rabta kry,"ABS, Air Bags, Air Conditioning, CD Player, Power Mirrors, Power Steering, Power Windows"
1077040115,mehran vxr 2017,Suzuki,Mehran VXR,2017,91000,1250000,Petrol,Lahore,Original,Local,Manual,Used,"Khushab Road, Sargodha",well maintained car beautiful car minor touching,"Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Front Speakers, Immobilizer Key, Rear speakers"
1080390541,Suzuki Swift GL,Suzuki,Swift,2022,29900,4050000,Petrol,Karachi,Original,Local,Automatic,Used,"Gulshan-e-Iqbal, Karachi","Suzuki Swift GL
Model 2022
0307/2865/657
First owner
bumper 2 bumper geniune
All taxes paid. Sealed and powerful engine. New tires installed recently Complete original file is availble . Complete service history available. Authorized dealership maintained. geniune Condition","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Cassette Player, Cool Box, Cruise Control, Climate Control, Front Speakers, Front Camera, Heated Seats, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear AC Vents, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable"
1080670953,"Santro 2006/7 Rs843000,,,chat piller jenion. .",Hyundai,Santro,2006,65500,843000,Petrol,Faisalabad,Original,Local,Manual,Used,"Depalpur Road, Okara",Book file jenion Baio metriq moqey py. . . . .,"ABS, Alloy Rims, AM/FM Radio, Cool Box, Cruise Control, DVD Player, Front Speakers, Immobilizer Key, Power Locks, Power Steering, Rear AC Vents, Rear speakers, Steering Switches, USB and Auxillary Cable"
1080467049,Honda City IVTEC 2013,Honda,City IVTEC,2013,125000,2430000,Petrol,Sargodha,Original,Local,Manual,Used,"Aziz Bhatti Town, Sargodha","*Honda City IVTEC 2013

*Demand :  2,430,000

*Location :  Aziz Bhatti Town , Sargodha Punjab 
 
FUNCTIONS ________  
•All documents available 
•B to B geniun 
•Best fuel average
•Total geniun neat / clean 
•Non accidentally
•New bettry
•Tunning done
•Suspension ok
•Company maintain
• December 2012 ki invoice
•2013 model
More information contact on this whatsapp Number :(0300/093/90/23)","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Front Camera, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1078836839,Cuore 2007 original auto better than cultus liana corolla city civic,Daihatsu,Cuore,2007,104222,910000,Petrol,Karachi,Original,Local,Automatic,Used,"Gulshan-e-Iqbal, Karachi",PRICE,"Air Conditioning, AM/FM Radio, CD Player, Cassette Player, USB and Auxillary Cable"
1080866396,passo 2007 import registered 2013,Toyota,Passo,2007,80000,1950000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Dhok Babu Irfan, Rawalpindi"," urgent sale
 condition 10by10","ABS, Air Bags, Air Conditioning, Alloy Rims, CD Player, Cool Box, Front Speakers, Keyless Entry, Navigation System, Power Mirrors, Power Steering, Power Windows, Rear speakers"
1080595878,wagon r vxr,Suzuki,Wagon R,2018,56245,2150000,Petrol,Lahore,Original,Local,Manual,Used,"Ferozepur Road, Lahore",wagon r vxr condition All Good,Power Locks
1080071427,Suzuki Alto VXR good Condition,Suzuki,Alto,2008,12345,760000,Petrol,Karachi,Original,Local,Manual,Used,"Gulistan-e-Jauhar Block 12, Karachi","Asalamoalikum

Suzuki Alto VXR 
Model 2008
good engine 
good suspension
tubeless tyres
alloyrims 
andriod pannel 
back camera
no rusted
no accident
all documents clear

transfer is must

abdul basit 0`3`4,3,2.2. 2-7-8/8/4

AKS MOTORS 
Johar branch 
gulistan-e-johar block 12 near 
nawabish resturant khi","Air Conditioning, Alloy Rims, AM/FM Radio, Navigation System, USB and Auxillary Cable"
1079816878,Daihatsu Mira 2018 Model 2022 Registration,Daihatsu,Mira,2018,69000,2990000,Petrol,Karachi,Original,Imported,Automatic,Used,"Gulistan-e-Jauhar Block 17, Karachi","Daihatsu Mira 2018 Model 2022 Registration
Fully genuine
Engine
Body
Suspension
100%
1st owner
On my name,
transfer mandatory
price is negotiable 
Onlly serious buyer contact
",ABS
1080210228,Mitsubishi Lancer,Mitsubishi,Lancer,2007,98000,1385000,Petrol,Sindh,Original,Imported,Automatic,Used,"Allama Iqbal Town, Lahore","Mitsubishi Lancer 2007/ 2013 Registers 
Automatic Transmission Home Used car
Price is slightly Negotiable 
call for further details","ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, Cassette Player, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows"
1080555433,its a good car for daily use just buy and drive. .,Hyundai,Santro,2004,80070,850000,Petrol,Lahore,Original,Imported,Manual,Used,"Asia Housing Scheme, Rawalpindi",its a good car for daily use just buy and drive. .,"ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, USB and Auxillary Cable"
1080755638,Suzuki Alto 2008 Model For Sale,Suzuki,Alto,2008,4265,810000,Petrol,Lahore,Original,Local,Manual,Used,"Shah Rukn-e-Alam Colony, Multan","Aone condition complete orignal documents,Ac,aone tyers,life time token,inner totally genuine,outer minor shower. no work required just buy and drive.","Air Conditioning, AM/FM Radio"
1080968322,HYUNDAI SANTRO the Driving King,Hyundai,Santro,2003,177000,630000,CNG,Karachi,Duplicate,Imported,Manual,Used,"Others, Karak","Enjoy the sooper drive. Non accidental. Sindh registered. Model 2003. Seal to Seal genuine. Company fitted CNG. Documents clear. Book duplicate. File original. Just 2nd owner. 
0/3/3-96/54/9.5. 7. Location Karak.","Alloy Rims, AM/FM Radio, Front Speakers, Keyless Entry, Navigation System, Power Locks, Power Steering, Rear speakers, USB and Auxillary Cable"
1080850930,Toyota GLI 2014,Toyota,Corolla GLI,2014,123456,3150000,Petrol,Karachi,Original,Local,Manual,Used,"Sindh Cooperative Housing Society, Sukkur",Fully maintained through authorized dealership. Inside out fully original. All original documents are complete  . Call/SMS in office hours only. Totally driven on petrol. As good as a brand new car. Paint touchups in a 1 piece. Brand new tires installed. Never been into any accident. Price is flexible. Engine in pristine condition . Looking to sell the car urgently.,"Air Conditioning, AM/FM Radio, DVD Player, Front Speakers, Power Locks, Power Steering, Power Windows, USB and Auxillary Cable"
1080822233,Honda city aspire 1.5 i-vtec prosmectic  2019 model,Honda,City Aspire,2019,51000,4100000,Petrol,Islamabad,Original,Local,Automatic,Used,"National Police Foundation O-9, Islamabad","100% original. Light weight alloy rims. Original book of this car is also available. Never been into any accident. Totally driven on petrol. As good as brand new car. All taxes paid. 
Serious buyers contact. 
will be sold to the nearest offer","ABS, Air Bags, Air Conditioning, Alloy Rims, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera"
1080093285,Honda Civic UG 2017,Honda,Civic Oriel,2017,72000,5000000,Petrol,Lahore,Original,Local,Automatic,Used,"Qasimabad, Hyderabad",Top of The Line Full Geniune Scretchless Body Spare UnUsed,"ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, DVD Player, Front Camera, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera, Sun Roof"
1080792901,caar sale,Suzuki,Mehran VXR,2011,6493,720000,Petrol,Lahore,Original,Imported,Manual,Used,"Ravi Road, Okara",no need car im new bought car,"Alloy Rims, AM/FM Radio"
1080732140,"Mahran VXR , Mahran, Mahran AC",Suzuki,Mehran VXR,2004,18000,455000,Petrol,Faisalabad,Original,Local,Manual,Used,"Mayo Hospital Road, Lahore","Just buy and use this car
Engine waise perfect
Ac working 100%
Mileage 15 to 16 KM
I don't have any issues if you want to take a test drive to 
check the car 
All documents clear token paid. 

Selling reason I want to upgrade to WagoneR.","Air Conditioning, AM/FM Radio, Rear speakers, USB and Auxillary Cable"
1080572397,Suzuki Hiroof modal 2016,Suzuki,Bolan,2016,51000,1010000,Petrol,Lahore,Original,Imported,Manual,Used,"Baldia Town, Karachi",Suzuki Hiroof modal 2016 good condition kms drive 51000,ABS
1080695221,Vxr alto 2007 model,Suzuki,Alto,2007,130000,900000,Petrol,Rawalpindi,Original,Local,Manual,Used,"Loralai, Balochistan",Vxr alto 2007 model all documents clear no work required life time token biometric available home used car Rawalpindi number good condition,"Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Keyless Entry, Power Steering, Rear speakers, USB and Auxillary Cable"
1080657474,Corolla xli,Toyota,Corolla XLI,2009,298000,2250000,Petrol,Lahore,Original,Local,Manual,Used,"Mehar Fiaz Colony, Lahore",my Corolla xli 2009 model,"Alloy Rims, Power Steering, Power Windows"
1080728638,Honda City 2016 Automatic,Honda,City IVTEC,2016,94523,3090000,Petrol,Karachi,Original,Imported,Automatic,Used,"Gulistan-e-Jauhar, Karachi","hello fellas. 
selling my honda city 2016 model automatic. 
almost orignal condition 
94k Genuine Driven all history availble. 
Honda defence motors maintained. 
1st owner we are since purchase. 
carefully driven. soundles car. 
new tyres installed. 
complt docs all clear.","ABS, Air Bags, Air Conditioning, CD Player, Front Camera, Immobilizer Key"
1080317923,Mini Pajero Up For sale,Mitsubishi,Pajero Mini,2012,132000,1980000,Petrol,Lahore,Original,Imported,Automatic,Used,"Valencia Town, Lahore",Car is in Excellent Condition. Full Option. 4×4 Working. Alloy Rims. Inside Totally orginal outside few touch ups due to scratches. No Foolish Offers plz. 660 cc Turbo. Fuel Average 10+.,"ABS, Air Bags, Air Conditioning, Alloy Rims, Front Speakers, Front Camera, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera"
1080155403,DGkhan,Suzuki,Mehran VXR,2003,250000,515000,Petrol,Lahore,Original,Local,Manual,Used,"Block 25, Dera Ghazi Khan",DGKhankha  Qasimkha DGkhan,"ABS, AM/FM Radio, CD Player"
1079876918,TOTAL GENUINE 10/9 CONDITION,Daihatsu,Mira,2008,100000,1499000,Petrol,Islamabad,Original,Imported,Automatic,Used,"Saddar, Lahore",2 door Mira special edition,"ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cassette Player, Cool Box, Cruise Control, Climate Control, Front Speakers, Navigation System, Power Locks, Power Steering"
1079355033,COURE 2002 MODEL USED CONDITION,Daihatsu,Cuore,2002,100000,700000,CNG,Sindh,Original,Imported,Manual,Used,"Havelian, Abbottabad",allow  rims brand new tyer locked fresh car 2002 model engine capacity 800 driven on CNG original  documents  available like new car non accidental car ac working contact,Alloy Rims
1080637129,Suzuki Mehran Euro II VXR,Suzuki,Mehran VXR,2018,70000,1195000,Petrol,Lahore,Original,Local,Manual,Used,"Johar Town, Lahore","Suzuki Mehran White, First Owner  Car ( Register Own Name), Home Used Car , Tyre in good condition , No work need , Mechincally Fit , 1-2 Piece Touch, Dec - 2017 Invoice , Register in 2018 ,","Air Conditioning, AM/FM Radio, CD Player, Front Speakers"
1080322132,Suzuki,Suzuki,Ravi,2019,36500,1350000,Petrol,Rawalpindi,Original,Local,Manual,Used,"Dhok Sayedan Road, Rawalpindi","gari full ok ha condition 10/10 ha
only whatsapp ",Immobilizer Key
1078408201,WAGONR VXL 2021,Suzuki,Wagon R,2021,45000,2490000,Petrol,Punjab,Original,Local,Manual,Used,"Johar Town, Lahore","Well maintained car
First Hand
2021 model and Registration 
Total Geniune Car (Except left side)
exchange option can be considered
Urgent sale",Air Conditioning
1078373241,Santro executive prefect condition,Hyundai,Santro,2006,123000,1050000,Petrol,Lahore,Original,Imported,Manual,Used,"Gulfishan Colony, Faisalabad","Santoro executive chat piller diggi total original 
Engine suspenstion tryer 100%
Original documents 
Serious buyers call only","Air Bags, Alloy Rims, AM/FM Radio, CD Player"
1079412261,manual gari ha o311/65/1/4/8/7/7,Daihatsu,Hijet,2012,132000,1280000,Petrol,Karachi,Original,Imported,Manual,Used,"North Karachi - Sector 5-C, Karachi",koi kam nhi ha genuine ha gari Pori genuine ha sound Lagawa ha new tyre,"Air Bags, Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Front Camera, Power Locks, Power Steering, Power Windows, Rear speakers, USB and Auxillary Cable"
1080809385,"Suzuki Alto 100% original, condition like brand new",Suzuki,Alto,2021,22100,2500000,Petrol,Lahore,Original,Local,Manual,Used,"DHA 9 Town, Lahore","-First owner
-100% original & scratch free
-Just like a new car
-Imported tyres installed
-High quality imported material seat covers
-High quality silicon mats
-All documents, smart card and original number plates
-Suzuki authorized dealer maintained
-Throughout driven on high octane 

only serious buyer to contact pls. Don't waste time. 

Askari11, Lahore","Air Bags, Air Conditioning, AM/FM Radio, Front Speakers, Immobilizer Key, Power Locks, Power Steering, USB and Auxillary Cable"
1080853477,Automatic Honda civic reborn 2006,Honda,Civic Prosmetic,2006,150000,1830000,Petrol,Lahore,Original,Local,Automatic,Used,"Lahore Motorway City, Lahore",Selling my honda civic reborn prosmatic. Engine 200% suspension 200%. chilled ac. mechanically perfect car. no work required just buy and drive. brand new 16inch rim tyres . Original cushioning seats. Vip number. tokens paid 2024. original documents. kindly serious buyers may contact.,"ABS, Air Bags, Air Conditioning, Alloy Rims, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080525250,Need to sell urgently,Daihatsu,Terios Kid,2007,100000,1900000,Petrol,Lahore,Original,Imported,Automatic,Used,"Ghauri Town, Islamabad",2007 model register in,"ABS, Alloy Rims, CD Player, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Camera"
1080882422,mehran 2018,Suzuki,Mehran VXR,2018,35000,1290000,Petrol,Lahore,Original,Imported,Manual,Used,"Ameen Town - Phase 1, Dera Ghazi Khan","suzuki. mehran vxr model 2018november ki hai regestration lahore ki hai 
inside all genuine outside minor tuching 
original colour hai all original documents are clear 
token tex paid 
genuine Ac & heater 
no  macanical work required  just buy and drive","Air Conditioning, AM/FM Radio"
1080854711,HONDA CITI AUTOMATIC 2001  /03034545482,Honda,City IVTEC,2001,130000,950000,Petrol,Lahore,Original,Local,Automatic,Used,"Allama Iqbal Town, Lahore","VERY GOOD CONDITION , ALL WORK DONE , NON ACCIDENTAL , HOME USED , AC WORKING, RECENTLY NEW POSHIS DONE, JUST BUY AND DRIVE
CALL ON ","Alloy Rims, AM/FM Radio, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows"
1080480715,yaris 1.5 full option push start,Toyota,Yaris,2021,50500,3960000,Petrol,Karachi,Original,Local,Automatic,Used,"Nazimabad, Karachi","yaris 1.5 excellent condition full option car. push start model 20/21.
0/3/0/5/2/5/6/5/0/0/7","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cruise Control, Climate Control, DVD Player, Front Speakers, Front Camera, Immobilizer Key, Keyless Entry, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
